Orden,Nombre,Freq1,Freq2
662,KARINA,2.965 ,"31,3"
663,ANA TERESA,2.964 ,"49,4"
664,RAHMA,2.963 ,"50,9"
665,CELSA,2.948 ,"70,9"
666,ALICIA MARIA,2.944 ,"41,4"
667,MARYAM,2.936 ,"17,7"
668,NAOMI,2.925 ,"16,7"
669,ANA LUCIA,2.921 ,"35,7"
670,MARIA OLIVA,2.916 ,"59,4"
671,MARIYA,2.914 ,"48,8"
672,HIBA,2.908 ,"10,2"
673,ELISA MARIA,2.902 ,"43,4"
674,MARIA GEMMA,2.902 ,"50,5"
675,ENARA,2.886 ,"14,5"
676,MARIA AGUSTINA,2.886 ,"58,3"
677,BELINDA,2.885 ,"37,9"
678,NOUR,2.883 ,"6,0"
679,NATALIYA,2.882 ,"46,2"
680,NELIDA,2.878 ,"59,0"
681,ARANCHA,2.851 ,"23,7"
682,DIANA MARIA,2.850 ,"36,8"
683,SONSOLES,2.828 ,"44,6"
684,MARIA CATALINA,2.824 ,"55,5"
685,LOUBNA,2.823 ,"30,6"
686,MALENA,2.812 ,"13,7"
687,MARIA LEONOR,2.787 ,"55,2"
688,MARIELA,2.769 ,"31,4"
689,ESTHER MARIA,2.764 ,"42,1"
690,OLAIA,2.759 ,"20,8"
691,ENCARNACIO,2.758 ,"71,1"
692,IRAIA,2.756 ,"12,8"
693,BERNARDA,2.742 ,"69,3"
694,CARMEN DOLORES,2.739 ,"53,4"
695,ANA LUISA,2.732 ,"49,1"
696,ANUNCIACION,2.727 ,"73,7"
697,MARIA LORETO,2.723 ,"54,1"
698,ARANTZA,2.720 ,"46,9"
699,CATERINA,2.718 ,"34,3"
700,MARIA PAULA,2.712 ,"42,0"
701,YESSICA,2.711 ,"30,3"
702,SVITLANA,2.708 ,"47,3"
703,MARIA AMELIA,2.696 ,"60,8"
704,MARIA VIRTUDES,2.694 ,"57,4"
705,ELOINA,2.690 ,"70,6"
706,VICTORIANA,2.689 ,"74,6"
707,FLORINDA,2.687 ,"70,5"
708,HABIBA,2.686 ,"49,4"
709,RAQUEL MARIA,2.683 ,"40,7"
710,MARIA VISITACION,2.682 ,"66,1"
711,AZIZA,2.680 ,"37,6"
712,MIRANDA,2.679 ,"12,8"
713,ALAZNE,2.678 ,"23,7"
714,MARIA SALOME,2.676 ,"54,0"
715,GRETA,2.675 ,"11,0"
716,MARIA LLANOS,2.657 ,"52,2"
717,FARAH,2.649 ,"19,2"
718,MARIA ADORACION,2.649 ,"63,5"
719,ARANTZAZU,2.639 ,"38,9"
720,MARIA IRENE,2.639 ,"52,5"
721,MENCIA,2.635 ,"10,9"
722,ANA VICTORIA,2.634 ,"37,7"
723,LUCRECIA,2.633 ,"62,5"
724,NANCY,2.632 ,"46,3"
725,RITA MARIA,2.630 ,"48,5"
726,MARIA O,2.621 ,"47,0"
727,ZINEB,2.621 ,"29,8"
728,CARMEN DELIA,2.617 ,"52,5"
729,QUERALT,2.607 ,"13,7"
730,PATRICIA MARIA,2.586 ,"36,0"
731,ILHAM,2.584 ,"28,7"
732,ANA PILAR,2.551 ,"45,8"
733,ISOLINA,2.535 ,"73,3"
734,PAULA ANDREA,2.531 ,"32,9"
735,MARIA SANTOS,2.530 ,"61,1"
736,MARIA FLOR,2.524 ,"59,0"
737,IDAIRA,2.506 ,"16,4"
738,PRISCILA,2.506 ,"39,0"
739,MARIA SIERRA,2.505 ,"54,8"
740,MARIA COVADONGA,2.495 ,"55,8"
741,MARIA FUENSANTA,2.490 ,"52,9"
742,SAMANTHA,2.490 ,"20,6"
743,PRIMITIVA,2.484 ,"74,4"
744,EKATERINA,2.472 ,"33,5"
745,YLENIA,2.464 ,"17,5"
746,CRISTOBALINA,2.462 ,"64,0"
747,MERIEM,2.452 ,"30,1"
748,MARIA MONSERRAT,2.449 ,"53,3"
749,SELENE,2.445 ,"20,8"
750,MAXIMA,2.443 ,"71,5"
751,JUSTINA,2.440 ,"70,8"
752,GINA,2.418 ,"21,5"
753,KAOUTAR,2.416 ,"23,6"
754,DOLORES MARIA,2.412 ,"51,3"
755,MARIA CELESTE,2.410 ,"43,1"
756,EDELMIRA,2.405 ,"71,7"
757,FIDELA,2.402 ,"74,5"
758,ASMAE,2.389 ,"26,1"
759,KATIA,2.385 ,"29,6"
760,SANAE,2.385 ,"30,1"
761,YAMINA,2.383 ,"48,7"
762,MARIA ALBA,2.382 ,"46,2"
763,ROSARIO MARIA,2.382 ,"48,6"
764,MAXIMINA,2.381 ,"72,7"
765,NOURA,2.375 ,"31,0"
766,MARIA VANESSA,2.374 ,"40,4"
767,PAOLA ANDREA,2.372 ,"34,9"
768,LUCILA,2.370 ,"63,3"
769,MARIA CAROLINA,2.360 ,"43,2"
770,LOREA,2.354 ,"26,3"
771,DARIA,2.352 ,"35,8"
772,MARIA ANA,2.349 ,"59,0"
773,ZURIÑE,2.342 ,"31,0"
774,FELICIA,2.339 ,"60,3"
775,LIBERTAD,2.333 ,"31,7"
776,BASILIA,2.328 ,"68,1"
777,ELADIA,2.326 ,"71,4"
778,MILAGROSA,2.323 ,"52,7"
779,MARIA CARIDAD,2.322 ,"56,4"
780,ANGELITA,2.315 ,"70,3"
781,MARIA RITA,2.315 ,"59,5"
782,VIORICA,2.314 ,"50,0"
783,OLIMPIA,2.306 ,"55,7"
784,MARIA VERONICA,2.286 ,"41,2"
785,LUCIA MARIA,2.283 ,"32,7"
786,SAADIA,2.269 ,"48,7"
787,RANIA,2.265 ,"11,3"
788,INDIRA,2.264 ,"13,0"
789,SELENA,2.263 ,"15,2"
790,SANDRA MILENA,2.259 ,"40,1"
791,MIGUELA,2.258 ,"68,5"
792,APOLONIA,2.256 ,"68,7"
793,MARIA HENAR,2.256 ,"53,4"
794,ROXANA,2.256 ,"34,9"
795,MARIA MATILDE,2.245 ,"59,0"
796,MARIAN,2.242 ,"29,2"
797,DAFNE,2.239 ,"11,9"
798,ISIDRA,2.239 ,"72,3"
799,BERNARDINA,2.232 ,"70,1"
800,ITXASO,2.221 ,"30,2"
801,YOUSRA,2.215 ,"15,8"
802,LUZ DIVINA,2.210 ,"57,2"
803,LIDIA MARIA,2.207 ,"36,9"
804,CARMEN PILAR,2.205 ,"50,8"
805,MARISA,2.204 ,"45,2"
806,MARIA LLUISA,2.202 ,"63,3"
807,INDIA,2.200 ,"4,5"
808,DIANA CAROLINA,2.182 ,"30,3"
809,ANA PAULA,2.180 ,"34,2"
810,ARGENTINA,2.178 ,"70,1"
811,NURIA MARIA,2.176 ,"41,3"
812,CELESTE,2.167 ,"25,5"
813,CLAUDIA PATRICIA,2.163 ,"42,7"
814,IRMA,2.152 ,"47,1"
815,MARIA NEUS,2.148 ,"52,5"
816,HOUDA,2.147 ,"24,7"
817,AISHA,2.141 ,"10,1"
818,ROMINA,2.133 ,"30,0"
819,ALESSANDRA,2.132 ,"27,7"
820,TETYANA,2.128 ,"46,8"
821,ANA BEATRIZ,2.122 ,"41,7"
822,DOROTEA,2.122 ,"71,0"
823,NARCISA,2.120 ,"68,9"
824,MARIA NOELIA,2.119 ,"41,4"
825,RABIA,2.114 ,"45,5"
826,MARLENE,2.113 ,"43,9"
827,YARA,2.110 ,"15,9"
828,PRUDENCIA,2.109 ,"72,6"
829,YASMINE,2.107 ,"13,0"
830,ANGELS,2.100 ,"48,0"
831,RODICA,2.095 ,"49,2"
832,MIRELLA,2.094 ,"26,5"
833,CHAIMAE,2.093 ,"20,0"
834,ELIANA,2.091 ,"31,3"
835,ARIANNA,2.087 ,"16,1"
836,GLADYS,2.087 ,"50,4"
837,IMMACULADA,2.085 ,"49,6"
838,ZORAIDA,2.083 ,"38,1"
839,MARIOLA,2.076 ,"28,6"
840,AMADA,2.074 ,"64,2"
841,ANITA,2.069 ,"57,0"
842,EDUARDA,2.065 ,"67,2"
843,MERYEM,2.065 ,"26,4"
844,OIHANA,2.064 ,"31,7"
845,DEBORAH,2.057 ,"34,6"
846,MARIA SONSOLES,2.057 ,"56,6"
847,BLANCA NIEVES,2.054 ,"62,4"
848,CATALINA MARIA,2.049 ,"45,6"
849,MARIA SORAYA,2.041 ,"47,1"
850,MARGALIDA,2.033 ,"38,9"
851,FLOR MARIA,2.024 ,"49,8"
852,MARGARIDA,2.022 ,"59,2"
853,MIRYAM,2.022 ,"31,2"
854,MONICA MARIA,2.021 ,"42,4"
855,TEOFILA,2.017 ,"76,1"
856,EMERITA,2.015 ,"71,2"
857,ANA VANESA,2.013 ,"38,7"
858,JANET,2.008 ,"36,2"
859,DALIA,2.005 ,"26,2"
860,MARTHA,2.004 ,"46,7"
861,CELIA MARIA,2.000 ,"40,1"
862,DANA,1.997 ,"17,5"
863,MALEN,1.992 ,"9,3"
864,CLAUDIA MARIA,1.991 ,"30,0"
865,CARINA,1.990 ,"39,4"
866,NORMA,1.984 ,"46,3"
867,MAYRA,1.982 ,"25,8"
868,HAKIMA,1.981 ,"38,2"
869,ROSALINA,1.980 ,"64,0"
870,THALIA,1.979 ,"12,3"
871,IVANA,1.978 ,"29,5"
872,GIULIA,1.977 ,"18,9"
873,ANGELICA MARIA,1.976 ,"35,9"
874,ROSAURA,1.976 ,"61,3"
875,MARIA AFRICA,1.974 ,"56,0"
876,JAIONE,1.973 ,"39,4"
877,LUA,1.970 ,"10,6"
878,MARIA JOAQUINA,1.970 ,"62,4"
879,MARIA CANDELAS,1.964 ,"67,3"
880,GEORGETA,1.962 ,"49,3"
881,KARLA,1.958 ,"15,8"
882,SEGUNDA,1.949 ,"75,2"
883,DAYANA,1.946 ,"16,8"
884,FOUZIA,1.943 ,"40,1"
885,DORINDA,1.941 ,"73,7"
886,SILVANA,1.937 ,"37,0"
887,HIND,1.936 ,"25,7"
888,ALDARA,1.935 ,"15,0"
889,ROSA ELENA,1.935 ,"50,2"
890,SOUKAINA,1.930 ,"23,6"
891,FARIDA,1.924 ,"44,5"
892,GEMMA MARIA,1.922 ,"41,6"
893,DAMIANA,1.918 ,"67,7"
894,MARIA JOSEFINA,1.918 ,"61,0"
895,RESURRECCION,1.915 ,"67,8"
896,MILENA,1.911 ,"26,5"
897,NABILA,1.910 ,"32,2"
898,IRENE MARIA,1.907 ,"32,1"
899,MARIA ESMERALDA,1.905 ,"49,5"
900,SANDRA PATRICIA,1.905 ,"43,8"
901,MIRELA,1.903 ,"39,2"
902,BENIGNA,1.901 ,"73,1"
903,CONSTANZA,1.900 ,"51,4"
904,OLHA,1.899 ,"44,9"
905,MARIA ENGRACIA,1.895 ,"61,8"
906,ISAURA,1.893 ,"63,7"
907,ENCARNACION MARIA,1.889 ,"44,3"
908,ANA DOLORES,1.886 ,"52,7"
909,MARIA RAMONA,1.881 ,"63,0"
910,MARIA CAMILA,1.880 ,"22,8"
911,ASTRID,1.878 ,"24,9"
912,IONELA,1.873 ,"35,4"
913,ERNESTINA,1.868 ,"70,4"
914,MARTHA CECILIA,1.868 ,"50,6"
915,SOUMIA,1.866 ,"32,2"
916,BLANCA ESTHER,1.861 ,"57,4"
917,ARIANE,1.855 ,"17,8"
918,VIVIANA,1.833 ,"36,9"
919,AGNES,1.825 ,"35,9"
920,MARGARITA MARIA,1.819 ,"54,9"
921,ALAITZ,1.818 ,"23,3"
922,DIGNA,1.817 ,"69,4"
923,SANTIAGA,1.815 ,"71,0"
924,HAFSA,1.808 ,"13,5"
925,ANTONELLA,1.807 ,"16,7"
926,LUZDIVINA,1.807 ,"69,5"
927,HANNA,1.806 ,"35,9"
928,BASMA,1.803 ,"9,2"
929,ALEJANDRA MARIA,1.794 ,"32,8"
930,MARIA CORO,1.793 ,"61,3"
931,KATHERINE,1.789 ,"28,7"
932,ALBINA,1.785 ,"68,1"
933,MARIA AMALIA,1.785 ,"58,7"
934,ESPERANZA MACARENA,1.784 ,"36,3"
935,LAYLA,1.783 ,"25,1"
936,ANA JOSEFA,1.782 ,"60,7"
937,ENERITZ,1.782 ,"25,1"
938,BEATRIZ MARIA,1.778 ,"39,9"
939,ASSIA,1.777 ,"26,5"
940,MARIA MARTA,1.775 ,"54,4"
941,AINTZANE,1.774 ,"35,8"
942,CINTA,1.771 ,"51,2"
943,YOLANDA MARIA,1.767 ,"46,1"
944,CHIARA,1.766 ,"23,2"
945,EDUVIGIS,1.766 ,"62,8"
946,PETRONILA,1.766 ,"69,3"
947,FATOUMATA,1.762 ,"23,4"
948,MARIA EMMA,1.759 ,"55,1"
949,CARLA MARIA,1.758 ,"21,9"
950,ELBA,1.758 ,"25,9"
951,ANGELINES,1.755 ,"66,5"
952,GHIZLANE,1.754 ,"29,1"
953,PLACIDA,1.750 ,"70,0"
954,GALINA,1.742 ,"53,0"
955,YOANA,1.741 ,"29,7"
956,MONIKA,1.740 ,"41,6"
957,MARIA JULIANA,1.738 ,"58,2"
958,IDOYA,1.736 ,"43,5"
959,KRISTINA,1.734 ,"30,1"
960,ALAIA,1.731 ,"7,3"
961,ANDREA MARIA,1.730 ,"27,5"
962,MARIA ICIAR,1.723 ,"59,9"
963,AMARA,1.722 ,"18,5"
964,SAMIA,1.720 ,"25,2"
965,MARIA MACARENA,1.719 ,"42,2"
966,SAFAE,1.715 ,"14,0"
967,ZULEMA,1.714 ,"31,5"
968,MARIA PATRICIA,1.713 ,"43,7"
969,MARIA MILAGRO,1.712 ,"58,5"
970,XIANA,1.711 ,"11,8"
971,MARIIA,1.710 ,"34,6"
972,NAOUAL,1.701 ,"33,6"
973,ANDREEA,1.699 ,"24,9"
974,MARIA ROSER,1.699 ,"60,8"
975,SAMANTA,1.698 ,"26,7"
976,HOURIA,1.697 ,"42,1"
977,LINA MARIA,1.697 ,"39,4"
978,GUMERSINDA,1.694 ,"73,4"
979,JOSUNE,1.690 ,"39,2"
980,CAMELIA,1.687 ,"40,9"
981,MISERICORDIA,1.687 ,"61,8"
982,MARIA ANUNCIACION,1.686 ,"68,1"
983,EUFEMIA,1.685 ,"73,4"
984,NEREIDA,1.679 ,"33,5"
985,HALYNA,1.675 ,"50,6"
986,MIREN EDURNE,1.672 ,"56,1"
987,TOURIA,1.671 ,"43,4"
988,LEA,1.670 ,"14,1"
989,HILARIA,1.667 ,"73,2"
990,MARIA SOFIA,1.665 ,"44,1"
991,FE,1.664 ,"72,0"
992,ILEANA,1.664 ,"48,1"
993,DIVINA,1.663 ,"67,7"
994,DORA,1.662 ,"56,3"
995,BLANCA ROSA,1.660 ,"56,9"
996,MELANI,1.655 ,"21,1"
997,ANTONINA,1.652 ,"66,8"
998,NOELIA MARIA,1.652 ,"34,2"
999,CORINA,1.649 ,"39,7"
1000,GARA,1.647 ,"15,3"
1001,SUSANNA,1.647 ,"42,7"
1002,CORAIMA,1.645 ,"14,1"
1003,MANAL,1.643 ,"15,6"
1004,GINESA,1.642 ,"64,8"
1005,VALERIANA,1.642 ,"73,8"
1006,EMILY,1.641 ,"12,1"
1007,JULITA,1.639 ,"71,7"
1008,CATHERINE,1.633 ,"43,3"
1009,SHEYLA,1.632 ,"20,3"
1010,IBTISSAM,1.630 ,"23,5"
1011,DOUNIA,1.624 ,"21,9"
1012,LOURDES MARIA,1.622 ,"34,9"
1013,GARBIÑE,1.621 ,"46,8"
1014,LORENA MARIA,1.619 ,"32,5"
1015,ARRATE,1.617 ,"33,2"
1016,CONSTANTINA,1.617 ,"70,1"
1017,MARIA LIDIA,1.614 ,"56,1"
1018,ZAHIRA,1.614 ,"19,8"
1019,AINOHA,1.612 ,"18,4"
1020,LIDIA ESTHER,1.610 ,"47,3"
1021,ALMA MARIA,1.608 ,"33,5"
1022,MARIA MILAGROSA,1.608 ,"58,2"
1023,FADMA,1.607 ,"57,0"
1024,SALIMA,1.607 ,"29,5"
1025,ISABEL CRISTINA,1.606 ,"42,3"
1026,SOL,1.604 ,"17,1"
1027,CASIMIRA,1.603 ,"73,6"
1028,RIM,1.602 ,"8,5"
1029,ANA PATRICIA,1.597 ,"37,9"
1030,ENEDINA,1.597 ,"72,7"
1031,GENEROSA,1.595 ,"74,5"
1032,JOANNA,1.591 ,"30,5"
1033,MARIA SILVIA,1.591 ,"49,4"
1034,EDITH,1.584 ,"38,6"
1035,DIANA MARCELA,1.581 ,"32,5"
1036,ANA CAROLINA,1.578 ,"34,5"
1037,DOMITILA,1.578 ,"72,8"
1038,EULOGIA,1.578 ,"72,1"
1039,MARTA ISABEL,1.574 ,"42,9"
1040,ANA JESUS,1.572 ,"53,8"
1041,KIARA,1.571 ,"11,5"
1042,ELENE,1.570 ,"11,9"
1043,MARIA ALEXANDRA,1.569 ,"30,3"
1044,ROGELIA,1.569 ,"72,3"
1045,CORNELIA,1.568 ,"51,8"
1046,ASMAA,1.565 ,"27,0"
1047,NATALIA MARIA,1.563 ,"31,9"
1048,ISABELA,1.562 ,"15,4"
1049,MARIA ANDREA,1.558 ,"47,0"
1050,MARIA FELICIDAD,1.558 ,"60,0"
1051,RAIMUNDA,1.558 ,"73,9"
1052,ROSA DELIA,1.553 ,"52,5"
1053,YULIA,1.553 ,"32,3"
1054,ARES,1.548 ,"12,5"
1055,PURA,1.543 ,"71,7"
1056,ESTEL,1.537 ,"19,1"
1057,ADRIANA MARIA,1.534 ,"35,4"
1058,RENATA,1.534 ,"35,1"
1059,STEFANIA,1.533 ,"33,1"
1060,AURORA MARIA,1.527 ,"43,4"
1061,AURA,1.526 ,"17,5"
1062,JOHANNA,1.523 ,"32,1"
1063,BLASA,1.521 ,"70,6"
1064,FABIANA,1.520 ,"46,4"
1065,MARIA CORAL,1.520 ,"50,4"
1066,MARIA PETRA,1.520 ,"64,8"
1067,MARIA ARANTZAZU,1.519 ,"52,2"
1068,SARA ISABEL,1.518 ,"35,6"
1069,CRESCENCIA,1.516 ,"74,9"
1070,CIPRIANA,1.514 ,"73,4"
1071,MARIA FLORENCIA,1.508 ,"44,2"
1072,OUMAIMA,1.505 ,"18,1"
1073,OLVIDO,1.504 ,"69,1"
1074,CARMEN GLORIA,1.503 ,"53,0"
1075,LUCINDA,1.501 ,"68,3"
1076,HASNA,1.499 ,"31,6"
1077,SANAA,1.499 ,"32,1"
1078,LENA,1.498 ,"14,1"
1079,CUSTODIA,1.495 ,"65,9"
1080,ALICE,1.490 ,"25,0"
1081,ASMA,1.489 ,"27,1"
1082,CARMEN ROCIO,1.489 ,"33,2"
1083,KAWTAR,1.486 ,"12,2"
1084,ERUNDINA,1.484 ,"74,8"
1085,JOVITA,1.484 ,"68,7"
1086,ADARA,1.483 ,"6,3"
1087,IULIANA,1.483 ,"41,9"
1088,HILDA,1.482 ,"58,0"
1089,MARITZA,1.481 ,"48,9"
1090,MARIA TRANSITO,1.479 ,"64,7"
1091,XIOMARA,1.479 ,"29,3"
1092,LIUDMILA,1.473 ,"53,1"
1093,CELINA,1.471 ,"53,3"
1094,LENUTA,1.471 ,"46,5"
1095,SEVERINA,1.471 ,"74,3"
1096,SABAH,1.466 ,"33,7"
1097,ANA MERCEDES,1.459 ,"49,6"
1098,DENISE,1.459 ,"34,6"
1099,FLAVIA,1.458 ,"25,8"
1100,CANDELAS,1.457 ,"68,8"
1101,RUTH MARIA,1.456 ,"40,5"
1102,CLAUDINA,1.455 ,"70,3"
1103,LINDA,1.454 ,"45,4"
1104,MARIA GORETTI,1.453 ,"44,9"
1105,NATALIIA,1.452 ,"40,0"
1106,GIOVANNA,1.451 ,"34,0"
1107,AGATA,1.449 ,"27,1"
1108,MARIA CRISTO,1.449 ,"49,0"
1109,TANIA MARIA,1.448 ,"33,2"
1110,MARIA LETICIA,1.447 ,"44,1"
1111,SEILA,1.447 ,"33,0"
1112,WIAM,1.446 ,"10,0"
1113,TETIANA,1.445 ,"40,5"
1114,FADOUA,1.444 ,"31,3"
1115,MARIA DELIA,1.442 ,"59,7"
1116,MARIA ENRIQUETA,1.442 ,"62,0"
1117,LARISA,1.441 ,"44,4"
1118,ANA LAURA,1.435 ,"34,3"
1119,ANA SOFIA,1.432 ,"25,3"
1120,GRACIA MARIA,1.428 ,"42,5"
1121,PENELOPE,1.423 ,"32,8"
1122,ELSA MARIA,1.422 ,"43,9"
1123,INAS,1.417 ,"7,1"
1124,JOSEPA,1.414 ,"71,4"
1125,VALLE,1.410 ,"41,8"
1126,MARIA SARA,1.409 ,"59,2"
1127,LEOCADIA,1.406 ,"69,0"
1128,BELLA,1.404 ,"42,8"
1129,SANTA,1.402 ,"61,4"
1130,FLORICA,1.401 ,"50,7"
1131,PILAR MARIA,1.398 ,"45,1"
1132,CLEMENCIA,1.396 ,"68,1"
1133,NOAH,1.391 ,"7,8"
1134,CESAREA,1.383 ,"76,2"
1135,ENMA,1.382 ,"21,2"
1136,LILIA,1.380 ,"41,0"
1137,NOOR,1.380 ,"9,4"
1138,MARIEM,1.379 ,"27,2"
1139,GRISELDA,1.378 ,"49,2"
1140,AHLAM,1.375 ,"19,8"
1141,LIBRADA,1.375 ,"67,2"
1142,ADOLFINA,1.374 ,"67,8"
1143,ALEJANDRINA,1.373 ,"66,1"
1144,JANNAT,1.373 ,"5,1"
1145,MARIA ELOISA,1.371 ,"57,0"
1146,BENILDE,1.369 ,"73,2"
1147,ETELVINA,1.368 ,"72,6"
1148,MARIA HELENA,1.368 ,"48,4"
1149,AINHARA,1.363 ,"9,6"
1150,IRAIDE,1.363 ,"21,1"
1151,MARIA FLORA,1.360 ,"63,5"
1152,IVETTE,1.359 ,"24,9"
1153,AMERICA,1.354 ,"65,0"
1154,AGRIPINA,1.353 ,"73,4"
1155,ALEGRIA,1.353 ,"40,8"
1156,EVELIA,1.353 ,"70,0"
1157,GUACIMARA,1.353 ,"35,4"
1158,FATOU,1.351 ,"30,5"
1159,LIVIA,1.349 ,"36,7"
1160,ANIA,1.344 ,"16,8"
1161,MARIA NAZARET,1.339 ,"33,3"
1162,SOPHIA,1.338 ,"11,4"
1163,ARIADNE,1.337 ,"9,8"
1164,DOMINICA,1.335 ,"71,7"
1165,MARIA PUERTO,1.330 ,"52,2"
1166,AQUILINA,1.327 ,"73,5"
1167,CHRISTINE,1.325 ,"57,5"
1168,INNA,1.319 ,"40,6"
1169,ANA ROCIO,1.317 ,"35,2"
1170,MARIA AMAYA,1.314 ,"55,1"
1171,MARTA ELENA,1.313 ,"48,5"
1172,SYLVIA,1.312 ,"48,4"
1173,AMADORA,1.311 ,"70,0"
1174,LYUDMYLA,1.310 ,"52,2"
1175,NELLY,1.308 ,"49,3"
1176,MARIA HORTENSIA,1.307 ,"63,0"
1177,MARIA CABEZA,1.304 ,"54,7"
1178,MIREN JOSUNE,1.304 ,"51,0"
1179,DEMETRIA,1.298 ,"74,0"
1180,SOFIA MARIA,1.298 ,"16,1"
1181,ATENEA,1.296 ,"11,2"
1182,FATMA,1.296 ,"48,2"
1183,MARTHA LUCIA,1.295 ,"52,0"
1184,MARIA PATROCINIO,1.294 ,"67,5"
1185,MARIAMA,1.287 ,"24,9"
1186,YADIRA,1.287 ,"23,2"
1187,MARIA VEGA,1.279 ,"55,7"
1188,ANA DELIA,1.278 ,"50,1"
1189,CARMEN TERESA,1.278 ,"53,2"
1190,VASILICA,1.278 ,"47,0"
1191,MARIANELA,1.275 ,"44,7"
1192,LUZ ADRIANA,1.274 ,"41,5"
1193,MARIA MONICA,1.267 ,"46,5"
1194,SUSAN,1.266 ,"56,9"
1195,IRANTZU,1.265 ,"32,6"
1196,MARIA VIOLETA,1.261 ,"55,3"
1197,DORINA,1.260 ,"48,9"
1198,KATERYNA,1.260 ,"35,2"
1199,STEPHANIE,1.260 ,"31,2"
1200,ANA ESTHER,1.258 ,"46,0"
1201,PINO,1.257 ,"68,8"
1202,AMINATA,1.256 ,"23,9"
1203,ADELA MARIA,1.247 ,"48,0"
1204,CEFERINA,1.247 ,"72,7"
1205,MARIA MONTAÑA,1.247 ,"48,1"
1206,STELLA,1.247 ,"32,1"
1207,MANAR,1.245 ,"12,4"
1208,SOPHIE,1.245 ,"17,7"
1209,MARINELA,1.244 ,"41,0"
1210,MARIA PRESENTACION,1.243 ,"68,7"
1211,JOANA MARIA,1.240 ,"39,8"
1212,NATHALIE,1.237 ,"36,4"
1213,MARIA IGNACIA,1.234 ,"64,1"
1214,ELIZABET,1.233 ,"34,1"
1215,MARIA JESUSA,1.233 ,"67,0"
1216,JORDINA,1.228 ,"29,6"
1217,ZAINAB,1.227 ,"15,1"
1218,MARIA ELIZABETH,1.223 ,"43,0"
1219,GALLA,1.222 ,"9,6"
1220,HERMELINDA,1.222 ,"66,4"
1221,MARIA PUY,1.221 ,"59,8"
1222,MARIA OLVIDO,1.219 ,"64,6"
1223,YULIYA,1.219 ,"36,2"
1224,YESENIA,1.218 ,"26,0"
1225,MIREN NEKANE,1.217 ,"54,4"
1226,MARIA NATALIA,1.216 ,"44,0"
1227,LINA MARCELA,1.215 ,"31,1"
1228,TELMA,1.213 ,"12,9"
1229,FELICITA,1.211 ,"69,9"
1230,MAREN,1.211 ,"10,0"
1231,ASHLEY,1.209 ,"9,2"
1232,ASIA,1.209 ,"17,8"
1233,ELEUTERIA,1.209 ,"74,6"
1234,JUANA ANTONIA,1.209 ,"63,8"
1235,MARIA ELSA,1.209 ,"58,8"
1236,CARMINA,1.203 ,"49,5"
1237,NADINE,1.203 ,"25,5"
1238,ALEKSANDRA,1.201 ,"26,5"
1239,FLORINA,1.200 ,"39,8"
1240,MELANY,1.196 ,"15,2"
1241,SALIHA,1.195 ,"38,6"
1242,LIBE,1.193 ,"17,1"
1243,ITSASO,1.191 ,"25,5"
1244,FATIMA EZZAHRA,1.190 ,"21,8"
1245,YUMARA,1.188 ,"14,5"
1246,JADE,1.187 ,"9,6"
1247,DANAE,1.185 ,"15,5"
1248,LILIAN,1.184 ,"37,6"
1249,DIANA PATRICIA,1.183 ,"40,1"
1250,ROSA CARMEN,1.180 ,"57,7"
1251,LEANDRA,1.177 ,"64,1"
1252,VERONIKA,1.175 ,"28,1"
1253,ALLA,1.173 ,"47,3"
1254,LUMINITA,1.172 ,"44,0"
1255,INDARA,1.170 ,"9,7"
1256,LAURA ISABEL,1.169 ,"34,0"
1257,CARMEN NIEVES,1.164 ,"54,3"
1258,DULCENOMBRE,1.162 ,"64,2"
1259,CRUZ,1.159 ,"64,4"
1260,HELEN,1.159 ,"36,5"
1261,MAGALI,1.156 ,"30,1"
1262,MARIA ADELAIDA,1.156 ,"56,7"
1263,JUANA ROSA,1.154 ,"58,9"
1264,ANA VANESSA,1.153 ,"38,4"
1265,MARIA CASTILLO,1.153 ,"54,3"
1266,MARIA IZASKUN,1.153 ,"57,8"
1267,RICARDA,1.153 ,"73,1"
1268,DALILA,1.146 ,"35,3"
1269,CINTHIA,1.145 ,"23,9"
1270,JUANITA,1.145 ,"60,5"
1271,LLUISA,1.144 ,"63,7"
1272,SAFAA,1.144 ,"12,1"
1273,ANASTASIIA,1.143 ,"23,9"
1274,NADIYA,1.143 ,"50,0"
1275,MARCIANA,1.142 ,"72,7"
1276,NAZIHA,1.141 ,"43,9"
1277,CASANDRA,1.139 ,"25,9"
1278,ISRAE,1.138 ,"5,9"
1279,MARIA FLORENTINA,1.137 ,"61,9"
1280,FATIMA MARIA,1.133 ,"35,7"
1281,MARIA DESIREE,1.132 ,"39,5"
1282,VALENTYNA,1.129 ,"54,2"
1283,MAYRA ALEJANDRA,1.128 ,"29,5"
1284,FEDERICA,1.126 ,"37,3"
1285,NEZHA,1.125 ,"39,6"
1286,JESSICA MARIA,1.124 ,"30,8"
1287,ALESSIA,1.120 ,"20,0"
1288,MARIA ESTEFANIA,1.117 ,"39,0"
1289,CRISTINA ISABEL,1.115 ,"37,7"
1290,MOUNIA,1.115 ,"33,7"
1291,MARIA HERMINIA,1.114 ,"60,5"
1292,OLGA LUCIA,1.114 ,"47,8"
1293,ANA JULIA,1.113 ,"43,5"
1294,SANA,1.113 ,"27,2"
1295,MELODY,1.111 ,"21,5"
